SearchTerm,PageNum,Rank,Sponsered,ProductURL,Title,ASIN,SalesPrice,ListPrice,RatingsCount,AvgRating
pepsico,1,16,False,https://www.amazon.com/Propel-Packets-Electrolytes-Vitamins-Packaging/dp/B096Z467PZ/ref=sr_1_16,"Propel Powder Packets, Black Cherry With Electrolytes, Vitamins and No Sugar (Packaging May Vary), 10 Count (Pack of 12)",B096Z467PZ,,,"12,120",4.8 out of 5 stars
pepsico,1,17,False,https://www.amazon.com/Quaker-Instant-Oatmeal-Variety-Multiple/dp/B09DRLD79T/ref=sr_1_17,"Quaker Instant Oatmeal Fruit & Cream Variety Pack,44 Count (Pack of 1)",B09DRLD79T,"$15
46",$17.40,"72,412",4.7 out of 5 stars
pepsico,1,18,False,https://www.amazon.com/Gatorade-Thirst-Quencher-Powder-Variety/dp/B01M26MLTN/ref=sr_1_18,Gatorade Thirst Quencher 51Oz Powder Variety Pack (Pack of 3),B01M26MLTN,,,"7,864",4.7 out of 5 stars
pepsico,1,19,False,https://www.amazon.com/Gatorade-Insulated-Reusable-Squeeze-Bottle/dp/B08R6ZGXN7/ref=sr_1_19,Gatorade Insulated,B08R6ZGXN7,"$14
97",,"2,156",4.4 out of 5 stars
pepsico,1,20,False,https://www.amazon.com/Gatorade-Hydration-Non-Slip-Squeeze-Concentrate/dp/B09SBWW36W/ref=sr_1_20,"Gatorade Gx Hydration System, Non-Slip Gx Squeeze Bottles Or Gx Sports Drink Concentrate Pods - 4 count (Pack of 6)",B09SBWW36W,"$35
99",,206,4.4 out of 5 stars
pepsico,1,21,False,https://www.amazon.com/Quaker-Popped-Crisps-Variety-Packaging/dp/B0747LBL9X/ref=sr_1_21,"Quaker Rice Crisps, Gluten Free, 3 Flavor, Single Serve, 0.67, Savory Variety Pack, 20.1 Oz,Pack of 30",B0747LBL9X,,,"13,982",4.5 out of 5 stars
pepsico,1,22,False,https://www.amazon.com/Ultimate-Package-Variety-Assortment-Crackers/dp/B01EAG3VZA/ref=sr_1_22,"Frito-Lay Ultimate Snack Care Package, Variety Assortment of Chips, Cookies, Crackers & More, 40 Count",B01EAG3VZA,,,"97,316",4.6 out of 5 stars
pepsico,1,23,False,https://www.amazon.com/Propel-Support-Vitamin-Packets-Blackberry/dp/B09NQSHD21/ref=sr_1_23,"Propel Immune Support With Vitamin C + Zinc Powder Packets, Lemon Blackberry, 10 Count (Pack of 12)",B09NQSHD21,,,140,4.6 out of 5 stars
pepsico,1,24,False,https://www.amazon.com/Pepsi-Flavors-Variety-Cherry-Original/dp/B08Y6ZFR2N/ref=sr_1_24,"Pepsi Flavors Variety Pack, Wild Cherry, Mango, Original, 12 fl oz. Cans (18 Pack)",B08Y6ZFR2N,,,437,4.3 out of 5 stars
pepsico,1,25,False,https://www.amazon.com/Gatorlyte-Rehydration-Electrolyte-Beverage-Strawberry/dp/B09NQQTZWS/ref=sr_1_25,"Gatorlyte Rapid Rehydration Electrolyte Beverage, Strawberry Kiwi, 20 Fl Oz (Pack of 12)",B09NQQTZWS,,,"3,755",4.6 out of 5 stars
pepsico,1,26,False,https://www.amazon.com/Frito-Lay-Party-Variety-Pack-Count/dp/B076H2J9TZ/ref=sr_1_26,"Frito-Lay Variety Pack, Party Mix, 40 Count",B076H2J9TZ,,,"173,551",4.6 out of 5 stars
pepsico,1,27,False,https://www.amazon.com/Gatorade-Thirst-Quencher-Fierce-Variety/dp/B0B9ZY89WW/ref=sr_1_27,"Gatorade Thirst Quencher, Fierce Variety Pack 2.0, 20 Fl Oz (Pack of 12)",B0B9ZY89WW,,,"33,733",4.8 out of 5 stars
pepsico,1,28,False,https://www.amazon.com/Gatorade-Thirst-Quencher-Fruit-Bottles/dp/B000VDZ3IU/ref=sr_1_28,"Gatorade Thirst Quencher Sports Drink, Fruit Punch, 12oz Bottles, 6 Pack, Electrolytes for Rehydration",B000VDZ3IU,,,"2,179",4.8 out of 5 stars
pepsico,1,29,False,https://www.amazon.com/Gatorade-Original-Quencher-Variety-Bottles/dp/B00HC767P6/ref=sr_1_29,"Gatorade Thirst Quencher Sports Drink, Variety Pack, 20oz Bottles, 12 Pack, Electrolytes for Rehydration",B00HC767P6,,,"33,733",4.8 out of 5 stars
pepsico,1,30,False,https://www.amazon.com/PEPSI-PEEPS-Soda-Ounce-Limited/dp/B0BG91JMV9/ref=sr_1_30,"Pepsi Peeps Soda Limited Edition, 7.5 Oz Cans, 10 Pack",B0BG91JMV9,,,445,3.8 out of 5 stars
pepsico,1,31,False,https://www.amazon.com/MTN-DEW-ENERGY-Citicoline-Antioxidants/dp/B0BV17817D/ref=sr_1_31,"MTN DEW ENERGY,Major Melon,0g added sugar,5% juice,Zinc to help support immune function,Citicoline and caffeine for mental boost*,Antioxidants Vitamins A&C,Limited Edition,16oz Cans (Pack of 12)",B0BV17817D,,,"1,556",4.6 out of 5 stars
pepsico,1,32,False,https://www.amazon.com/Gatorade-Electrolyte-Beverage-Healthy-Hydration/dp/B09RKXNZ1M/ref=sr_1_32,"Gatorade Fit Electrolyte Beverage, Healthy Real Hydration, Four Flavor Variety Pack, 16.9.Fl oz Bottles (Pack of 12)",B09RKXNZ1M,,,"7,175",4.5 out of 5 stars
pepsico,1,33,False,https://www.amazon.com/Frito-Lay-Doritos-Cheetos-Variety-Pack/dp/B09J1N4PRN/ref=sr_1_33,"Frito-Lay Snacks Doritos & Cheetos Mix Variety Pack, Tortilla Chips, Cheese Snacks,(18 Pack)",B09J1N4PRN,,,"1,299",4.8 out of 5 stars
pepsico,1,34,False,https://www.amazon.com/Rehydration-Electrolyte-Specialized-Electrolytes-Scientifically/dp/B0BPN46JQN/ref=sr_1_34,"Gatorlyte Rapid Rehydration Electrolyte Beverage, Cherry Lime, Lower Sugar, Specialized Blend of 5 Electrolytes, No Artificial Sweeteners or Flavors, Scientifically Formulated for Rapid Rehydration, 48 pack. 1 pack mixes with 16.9oz (500ml) water.",B0BPN46JQN,,,47,4.6 out of 5 stars
pepsico,1,35,False,https://www.amazon.com/Starry-Sugar-Lemon-Caffeine-Ounce/dp/B0BMM8PST8/ref=sr_1_35,"Starry Zero Sugar Lemon Lime Soda, Caffeine Free, Mini Cans, 7.5 Ounce (Pack of 10)",B0BMM8PST8,,,369,4.2 out of 5 stars
pepsico,1,36,False,https://www.amazon.com/Red-Bull-Energy-Drink-Cans/dp/B001E14118/ref=sr_1_36,"Red Bull Energy Drink, 8.4 Fl Oz (4 Pack)",B001E14118,,,"8,566",4.8 out of 5 stars
pepsico,1,37,False,https://www.amazon.com/PopCorners-Snacks-Gluten-Flavor-Variety/dp/B09M7SRT85/ref=sr_1_37,"PopCorners Popped Corn Snacks, 3 Flavor Variety Pack, 1oz Bags (20 Pack)",B09M7SRT85,,,"29,021",4.5 out of 5 stars
pepsico,1,38,False,https://www.amazon.com/IZZE-Sparkling-Juice-Blackberry-Count/dp/B0014WYXYW/ref=sr_1_38,"Izze Sparkling Juice, Blackberry, 8.4 Fl Oz (24 Count)",B0014WYXYW,,,"18,528",4.7 out of 5 stars
pepsico,1,39,False,https://www.amazon.com/Propel-Powder-Packets-Electrolytes-Vitamins/dp/B078GMZDGC/ref=sr_1_39,"Propel Powder Packets, Lemon With Electrolytes, Vitamins and No Sugar, 10 Count (Pack of 12) - Packaging May Vary",B078GMZDGC,,,"12,120",4.8 out of 5 stars
pepsico,1,40,False,https://www.amazon.com/Doritos-Flavored-Tortilla-Chips-Variety/dp/B0757Y9V47/ref=sr_1_40,"Doritos Flavored Tortilla Chips Variety Pack, 40 Count (Pack of 1)",B0757Y9V47,,,"41,861",4.6 out of 5 stars
pepsico,1,41,False,https://www.amazon.com/Pepsi-Nitro-Vanilla-Variety-13-65oz/dp/B09QQRF45G/ref=sr_1_41,"Pepsi Nitro, Draft Cola & Vanilla Draft Cola Variety Pack, 13.65oz Cans (12 Pack)",B09QQRF45G,,,"38,291",4.6 out of 5 stars
pepsico,1,42,False,https://www.amazon.com/Propel-Resistant-Dishwasher-Four-Flavor-Electrolytes/dp/B094DD3W7Z/ref=sr_1_42,"Propel 20oz Reusable Bottle, BPA Free, Impact Resistant, On-The-Go Strap, Dishwasher Safe, White + Propel Powder Packets Four-Flavor Variety Pack With Electrolytes, Vitamins and No Sugar (50 count)",B094DD3W7Z,,,236,4.6 out of 5 stars
pepsico,1,43,False,https://www.amazon.com/Gatorade-Powder-Lemon-0-10oz-Packets/dp/B09NS1289N/ref=sr_1_43,"Gatorade G Zero Powder, Lemon Lime, 0.10oz Packets, 10 Count (Pack of 12)",B09NS1289N,,,"9,187",4.7 out of 5 stars
pepsico,1,44,False,https://www.amazon.com/Gatorade-Gx-Sweat-Patch-Pack/dp/B0BNLZSRNN/ref=sr_1_44,"Gatorade, Gx Sweat Patch, Pack of 2",B0BNLZSRNN,,,18,3.7 out of 5 stars
pepsico,1,45,False,https://www.amazon.com/Gatorade-Thirst-Quencher-Variety-Bottles/dp/B0B3G7468V/ref=sr_1_45,"Gatorade G2 Thirst Quencher, 3 Flavor Variety Pack, 12oz Bottles (24 Pack)",B0B3G7468V,,,153,4.6 out of 5 stars
pepsico,1,46,False,https://www.amazon.com/Frito-Lay-Smart-Snacks-Smartfood-Variety/dp/B0BKR7FBWM/ref=sr_1_46,"Frito-Lay Smart Snacks with Baked, Smartfood, Rold Gold and Jack Link’s Beef Jerky, 24 Count Variety Pack",B0BKR7FBWM,,,25,4.4 out of 5 stars
pepsico,1,47,False,https://www.amazon.com/Electrolyte-Strawberry-Specialized-Electrolytes-Artificial/dp/B0BMW7XTPV/ref=sr_1_47,"Gatorlyte Zero Electrolyte Beverage, Strawberry Kiwi, Zero Sugar Hydration, Specialized Blend of 5 Electrolytes, No Artificial Sweeteners or Flavors, 20oz Bottles (12 Pack)",B0BMW7XTPV,,,131,4.4 out of 5 stars
pepsico,1,48,False,https://www.amazon.com/Gatorade-Wide-Mouth-Cool-Blue/dp/B000VDZ3Q2/ref=sr_1_48,"Gatorade Thirst Quencher Cool Blue, 20 Fl Oz Bottles, 8 Pack",B000VDZ3Q2,,,"1,833",4.8 out of 5 stars
pepsico,2,1,False,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg2_1,"Bluitza-25 oz collapsible water bottles - reusable silicone water bottle - foldable water bottles for hiking, camping - leak proof lightweight water bottle -travel accessories. (Blue)",B0C2DW9MXN,"$17
99",,,
pepsico,2,2,False,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg2_1,"Shozxlcci Collapsible Water Bottle, Reusable Silicone Foldable Leak Proof Portable Sports Travel Water Bottles",B0C3S23JKG,"$12
98",,,
pepsico,2,3,False,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg2_1,"Woho Stainless Steel Water Bottle - Eco-Friendly, Vacuum Insulated, BPA-Free, Leakproof, 32oz Capacity for 12hrs Hot or 24hrs Cold Drinks - Keep Your Drinks Fresh and Hydrated on the Go!"" (Blue)",B0C24R27PM,"$39
99",,5,5.0 out of 5 stars
pepsico,2,4,False,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg2_1,Shozxlcci Large 64oz Half Gallon Sports Collapsible Water Bottle - Foldable Silicone Bottle,B0C2VRBQ65,"$21
98",,,
pepsico,2,5,False,https://www.amazon.com/Frito-Lay-Classic-Mega-Size-Variety/dp/B09VJMJM2B/ref=sr_1_53,"Frito-Lay Classic Mix Mega Size Variety Pack, 42 Ct",B09VJMJM2B,,,13,4.4 out of 5 stars
pepsico,2,6,False,https://www.amazon.com/Gatorade-Calorie-Fruit-Punch-Pack/dp/B001A5V7GU/ref=sr_1_54,"Gatorade G2 Thirst Quencher, Fruit Punch, 20 Fl Oz Bottles, 8 Pack",B001A5V7GU,,,"2,074",4.7 out of 5 stars
pepsico,2,7,False,https://www.amazon.com/Pearl-Milling-Company-Flavor-Variety/dp/B0BSLX4YHS/ref=sr_1_55,Pearl Milling Company Cups 3 Flavor Variety Pack,B0BSLX4YHS,,,"3,565",4.5 out of 5 stars
pepsico,2,8,False,https://www.amazon.com/Frito-Lay-Sabritas%C2%AE-Gamesa%C2%AE-Variety-Florentinas/dp/B0BZWQ92M6/ref=sr_1_56,"Frito-Lay Sabritas® & Gamesa® Sweet & Salty Variety Pack, Ruffles, Doritos, Cheetos, Mamut, Florentinas, (40 Pack)",B0BZWQ92M6,,,,
pepsico,2,9,False,https://www.amazon.com/Fritos-Original-Variety-Single-Portions/dp/B095FNTWJT/ref=sr_1_57,"Fritos Original Corn Chips & Bean Dip Cups Variety Pack, Single Serve Portions, 24 Count",B095FNTWJT,,,"19,683",4.6 out of 5 stars
pepsico,2,10,False,https://www.amazon.com/Dew-Major-Melon-12oz-Cans/dp/B08L6HHP5B/ref=sr_1_58,"Mountain Dew Soda, Major Melon, 12oz Cans (12 Pack)",B08L6HHP5B,,,"1,385",4.5 out of 5 stars
pepsico,2,11,False,https://www.amazon.com/Starbucks-Drink-Strawberry-Coconut-Bottles/dp/B0BWBRXGYT/ref=sr_1_59,"Starbucks Pink Drink, Strawberry Acai with Coconut Milk, 14oz Bottles (12 Pack)",B0BWBRXGYT,"$59
99",,129,4.2 out of 5 stars
pepsico,2,12,False,https://www.amazon.com/Ruffles-Potato-Chips-Cheddar-Cheese/dp/B08M2SVFG5/ref=sr_1_60,"Ruffles Potato Chips Cheddar Cheese & Sour Cream, 8 Ounce",B08M2SVFG5,,,"9,127",4.7 out of 5 stars
pepsico,2,13,False,https://www.amazon.com/Cheetos-Minis-Cheddar-Flavored-Canisters/dp/B0BPMYH7QT/ref=sr_1_61,"Cheetos Minis, Cheddar Flavored Canisters, (6 Cans)",B0BPMYH7QT,,,"31,598",4.6 out of 5 stars
pepsico,2,14,False,https://www.amazon.com/Ruffles-Potato-Chips-Original-Party/dp/B08M2W3HSJ/ref=sr_1_62,"Ruffles Potato Chips Original Party Size Bag, 13 Oz",B08M2W3HSJ,,,"5,325",4.8 out of 5 stars
pepsico,2,15,False,https://www.amazon.com/fast-twitch-energy-drink/dp/B0BG97KSSH/ref=sr_1_63,"Fast Twitch Variety Pack Energy Drink, 12 Fl Oz Bottles, 12 Pack",B0BG97KSSH,,,829,4.5 out of 5 stars
pepsico,2,16,False,https://www.amazon.com/Gatorade-Pods-Glacier-Freeze-Zero/dp/B0BGQP2PWY/ref=sr_1_64,Gatorade Gx Pods Glacier Freeze Zero 24ct,B0BGQP2PWY,"$35
99",,862,4.4 out of 5 stars
pepsico,2,17,False,https://www.amazon.com/Gatorade-Hydration-Non-Slip-Squeeze-Concentrate/dp/B09SBWQ6P6/ref=sr_1_65,"Gatorade Gx Hydration System, Non-Slip Gx Squeeze Bottles Or Gx Sports Drink Concentrate Pods",B09SBWQ6P6,"$35
99",,862,4.4 out of 5 stars
pepsico,2,18,False,https://www.amazon.com/Pure-Leaf-Subtly-Variety-Bottles/dp/B09QQRSJCB/ref=sr_1_66,"Pure Leaf Iced Tea, Subtly Sweet 3Fl Variety Pack, Lower Sugar, 18.5 Ounce Bottles (Pack of 12)",B09QQRSJCB,,,"1,479",4.4 out of 5 stars
pepsico,2,19,False,https://www.amazon.com/Gatorade-unisex-adult-Strawberry-4pack/dp/B09SBTNHM8/ref=sr_1_67,"Gatorade Gx Hydration System, Non-Slip Gx Squeeze Bottles Or Gx Sports Drink Concentrate Pods",B09SBTNHM8,"$35
99",,862,4.4 out of 5 stars
pepsico,2,20,False,https://www.amazon.com/Simply-Asia-Spicy-Kung-Noodle/dp/B016F7GIOI/ref=sr_1_68,"Simply Asia Spicy Kung Pao Noodle Bowl, 8.5 Oz",B016F7GIOI,,,"5,067",4.0 out of 5 stars
pepsico,2,21,False,https://www.amazon.com/Tropicana-Apple-Juice-Bottles-Count/dp/B004DDTA56/ref=sr_1_69,"Tropicana Apple Juice, 32 oz Bottles, 12 Count",B004DDTA56,,,"18,819",4.6 out of 5 stars
pepsico,2,22,False,https://www.amazon.com/Cheddar-Jalapeno-Cheetos-Bags-Pack/dp/B0193KF9IK/ref=sr_1_70,"Cheddar Jalapeno Cheetos, 2 oz Bags (Pack of 48)",B0193KF9IK,"$59
95",,"50,925",4.7 out of 5 stars
pepsico,2,23,False,https://www.amazon.com/Gx-Pods-VP-New-16ct/dp/B0BN4KP5ZX/ref=sr_1_71,"Gatorade Gx Hydration System, Non-Slip Gx Squeeze Bottles Or Gx Sports Drink Concentrate Pods",B0BN4KP5ZX,"$23
99",,862,4.4 out of 5 stars
pepsico,2,24,False,https://www.amazon.com/Gatorade-Electrolyte-Hydration-Blackberry-Raspberry/dp/B0BMW7S8L5/ref=sr_1_72,"Gatorade Fit Electrolyte Beverage, Healthy Real Hydration, Blackberry Raspberry, 16.9.oz Bottles (12 Pack)",B0BMW7S8L5,,,"7,175",4.5 out of 5 stars
pepsico,2,25,False,https://www.amazon.com/Muscle-Chocolate-Bottles-Milk-Servings/dp/B09WPMH6P1/ref=sr_1_73,"Muscle Mik ZERO Shake, Chocolate, 11.16 Fl Oz Bottles (Pack of 12) + Muscle Milk Zero, 100 Calorie Protein Powder, Chocolate, 15g Protein, 1.65 Pound, 25 Servings",B09WPMH6P1,,,"3,009",4.6 out of 5 stars
pepsico,2,26,False,https://www.amazon.com/Baked-Tostitos-Scoops-Tortilla-Chips/dp/B06Y2D66TT/ref=sr_1_74,Baked Tostitos Oven Baked Scoops Tortilla Chips 0.87 Ounce (Pack of 72),B06Y2D66TT,,,"1,109",4.6 out of 5 stars
pepsico,2,27,False,https://www.amazon.com/Electrolyte-Specialized-Electrolytes-Artificial-Sweeteners/dp/B0BMWBDRS5/ref=sr_1_75,"Gatorlyte Zero Electrolyte Beverage, Lemon Lime, Zero Sugar Hydration, Specialized Blend of 5 Electrolytes, No Artificial Sweeteners or Flavors, 20oz Bottles (12 Pack)",B0BMWBDRS5,,,131,4.4 out of 5 stars
pepsico,2,28,False,https://www.amazon.com/Propel-Support-Vitamin-Packets-Raspberry/dp/B09NQRW45N/ref=sr_1_76,"Propel Immune Support With Vitamin C + Zinc Powder Packets, Orange Raspberry ,10 Count (Pack of 12)",B09NQRW45N,,,214,4.7 out of 5 stars
pepsico,2,29,False,https://www.amazon.com/Pepsi-Diet-Caffeine-Bottles-count/dp/B003I800RY/ref=sr_1_77,"Pepsi Diet Caffeine Free Bottles (8 count, 12 oz each)",B003I800RY,,,9,4.4 out of 5 stars
pepsico,2,30,False,https://www.amazon.com/Gatorade-Grape-20-0-Bottle-Count/dp/B00FQS5EGQ/ref=sr_1_78,"Gatorade G2 Grape, 20.0 Oz. Bottle (24 Count)",B00FQS5EGQ,,,166,4.4 out of 5 stars
pepsico,2,31,False,https://www.amazon.com/Zero-Lime-Cucumber-20oz-8pk/dp/B09H3QGYWY/ref=sr_1_79,G Zero Lime Cucumber 20oz 8pk,B09H3QGYWY,,,59,4.5 out of 5 stars
pepsico,2,32,False,https://www.amazon.com/Gatorlyte-Rehydration-Electrolyte-Beverage-Variety/dp/B09NRYV414/ref=sr_1_80,"Gatorlyte Rapid Rehydration Electrolyte Beverage, 3 Flavor Variety Pack, 20 Fl Oz (Pack of 12)",B09NRYV414,,,"3,755",4.6 out of 5 stars
pepsico,2,33,False,https://www.amazon.com/Gatorade-Hydration-Non-Slip-Squeeze-Bottles/dp/B09NZ9F7WN/ref=sr_1_81,"Gatorade Gx Hydration System, Non-Slip Gx Squeeze Bottles Neon Yellow Plastic, 30 Oz",B09NZ9F7WN,"$19
99",,107,4.7 out of 5 stars
pepsico,2,34,False,https://www.amazon.com/Rockstar-Recovery-Energy-Hydration-Carbonated/dp/B08BBDV7QW/ref=sr_1_82,"Rockstar Recovery Energy + Hydration Non Carbonated Energy Drinks (Lemonade, 6 Cans)",B08BBDV7QW,,,4,3.2 out of 5 stars
pepsico,2,35,False,https://www.amazon.com/Tostitos-Reduced-Crispy-Rounds-Tortilla/dp/B06Y2CQ254/ref=sr_1_83,"Tostitos Reduced Fat Crispy Rounds Tortilla Chips, 104 Count",B06Y2CQ254,,,"30,600",4.5 out of 5 stars
pepsico,2,36,False,https://www.amazon.com/Gatorade-Pods-Fruit-Punch-24ct/dp/B0BGRPVWHB/ref=sr_1_84,"Gatorade Gx Hydration System, Non-Slip Gx Squeeze Bottles Or Gx Sports Drink Concentrate Pods",B0BGRPVWHB,"$35
99",,862,4.4 out of 5 stars
pepsico,2,37,False,https://www.amazon.com/Gatorade-Performance-Leakproof-Great-Athletes/dp/B08R6W7ZXN/ref=sr_1_85,Gatorade Gx Performance Jug,B08R6W7ZXN,"$24
99",$26.99,595,4.7 out of 5 stars
pepsico,2,38,False,https://www.amazon.com/Mountain-Energy-Drink-Pomegranate-Burst/dp/B08Z2761QQ/ref=sr_1_86,"Mountain Dew Rise Energy Drink, Pomegranate Blue Burst, 16 ounce (Pack of 12)",B08Z2761QQ,,,5,5.0 out of 5 stars
pepsico,2,39,False,https://www.amazon.com/Frito-Lay-Baked-Snacks-Variety-Pack/dp/B0B131NPQK/ref=sr_1_87,Frito-Lay Baked Snacks Variety Pack,B0B131NPQK,,,,
pepsico,2,40,False,https://www.amazon.com/Gatorade-Thirst-Quencher-Variety-Bottles/dp/B09SVTKBQ5/ref=sr_1_88,"Gatorade Thirst Quencher, Frost Variety Pack 2.0, 12 Fl Oz (Pack of 24)",B09SVTKBQ5,,,"1,237",4.7 out of 5 stars
pepsico,2,41,False,https://www.amazon.com/Tropicana-Juice-Apple-Bottle-Carton/dp/B015EY3C06/ref=sr_1_89,"Tropicana 57178 100% Juice, Apple, 10oz Bottle, 24/Carton",B015EY3C06,"$58
87",,77,4.5 out of 5 stars
pepsico,2,42,False,https://www.amazon.com/Pack-Mountain-Kickstart-Orange-Citrus/dp/B00EZCKULS/ref=sr_1_90,Mountain Dew Kickstart - Orange Citrus - 16fl oz (Pack of 8),B00EZCKULS,,,39,4.6 out of 5 stars
pepsico,2,43,False,https://www.amazon.com/Yachak-Yerba-Mate-Drink-Blackberry/dp/B098FG3H3B/ref=sr_1_91,"Yachak Yerba Mate Drink, Blackberry, 16 Fl Oz Cans, Pack of 12",B098FG3H3B,,,"1,637",4.6 out of 5 stars
pepsico,2,44,False,https://www.amazon.com/Bubly-Bounce-Triple-Berry-12oz/dp/B08NBBF9J6/ref=sr_1_92,"Bubly Bounce Triple Berry 12oz Can, 12 Fl Oz",B08NBBF9J6,,,10,3.8 out of 5 stars
pepsico,2,45,False,https://www.amazon.com/GTD03968-Original-Powdered-Drink-Mix/dp/B01AYO72ES/ref=sr_1_93,Gatorade 03968 Original Powdered Drink Mix Orange 51Oz Packets 14/Carton (Gtd03968),B01AYO72ES,,,,
pepsico,2,46,False,https://www.amazon.com/Gatorade-Thirst-Quencher-Frost-Variety/dp/B0BS1Q96Z5/ref=sr_1_94,"Gatorade Thirst Quencher, Frost Variety Pack 2.0, 12 Fl Oz (Pack of 24)",B0BS1Q96Z5,,,"1,237",4.7 out of 5 stars
pepsico,2,47,False,https://www.amazon.com/Frito-Lay-Combo-Links-Count-Variety/dp/B0BKR5KDZN/ref=sr_1_95,"Frito-Lay Combo Mix with Jack Link’s, 24 Count Variety Pack",B0BKR5KDZN,,,30,4.5 out of 5 stars
