SearchTerm,PageNum,Rank,Sponsered,ProductURL,Title,ASIN,SalesPrice,ListPrice,RatingsCount,AvgRating
pepsico,1,12,False,https://www.amazon.com/Pepsi-Flavors-Variety-Cherry-Original/dp/B08Y6ZFR2N/ref=sr_1_12,"Pepsi Flavors Variety Pack, Wild Cherry, Mango, Original, 12 fl oz. Cans (18 Pack)",B08Y6ZFR2N,,,437,4.3 out of 5 stars
pepsico,1,13,False,https://www.amazon.com/Gatorade-Pods-Glacier-Freeze-24ct/dp/B0BGQPRVNF/ref=sr_1_13,Gatorade Gx Pods Glacier Freeze 24ct,B0BGQPRVNF,"$47
94",,206,4.4 out of 5 stars
pepsico,1,14,False,https://www.amazon.com/Gatorade-Thirst-Quencher-Flavor-Variety/dp/B07MQNF2LL/ref=sr_1_14,"Gatorade Zero Sugar Thirst Quencher, Glacier Cherry Variety Pack, 12 Fl Oz (Pack of 24)",B07MQNF2LL,,,"25,384",4.8 out of 5 stars
pepsico,1,15,False,https://www.amazon.com/Gx-Pods-VP-New-16ct/dp/B0BN4KP5ZX/ref=sr_1_15,"Gatorade Gx Hydration System, Non-Slip Gx Squeeze Bottles Or Gx Sports Drink Concentrate Pods",B0BN4KP5ZX,"$23
99",,858,4.4 out of 5 stars
pepsico,1,16,False,https://www.amazon.com/Diet-Pepsi-Soda-Ounce-Mini/dp/B07CBKMHT1/ref=sr_1_16,"Diet Pepsi Soda, 7.5 Ounce Mini Cans, 10 Pack",B07CBKMHT1,,,"38,279",4.6 out of 5 stars
pepsico,1,17,False,https://www.amazon.com/Gatorade-Insulated-Reusable-Squeeze-Bottle/dp/B08R6ZGXN7/ref=sr_1_17,Gatorade Insulated,B08R6ZGXN7,"$14
97",,"2,155",4.4 out of 5 stars
pepsico,1,18,False,https://www.amazon.com/Rehydration-Electrolyte-Specialized-Electrolytes-Scientifically/dp/B0BPN4YF5R/ref=sr_1_18,"Gatorlyte Rapid Rehydration Electrolyte Beverage, Orange, Lower Sugar, Specialized Blend of 5 Electrolytes, No Artificial Sweeteners or Flavors, Scientifically Formulated for Rapid Rehydration, 48 pack. 1 pack mixes with 16.9oz (500ml) water.",B0BPN4YF5R,,,46,4.6 out of 5 stars
pepsico,1,19,False,https://www.amazon.com/Gatorade-Hydration-Non-Slip-Squeeze-Concentrate/dp/B09SBWQ6P6/ref=sr_1_19,"Gatorade Gx Hydration System, Non-Slip Gx Squeeze Bottles Or Gx Sports Drink Concentrate Pods",B09SBWQ6P6,"$35
99",,858,4.4 out of 5 stars
pepsico,1,20,False,https://www.amazon.com/Gatorade-Pods-Fruit-Punch-24ct/dp/B0BGRPVWHB/ref=sr_1_20,"Gatorade Gx Hydration System, Non-Slip Gx Squeeze Bottles Or Gx Sports Drink Concentrate Pods",B0BGRPVWHB,"$35
99",,858,4.4 out of 5 stars
pepsico,1,21,False,https://www.amazon.com/Starry-Lemon-Lime-Zero-Mini/dp/B0BCX9ZMDV/ref=sr_1_21,"Starry Lemon Lime Soda Pop, Zero Sugar, 7.5oz Mini Cans (6 Pack)",B0BCX9ZMDV,,,,
pepsico,1,22,False,https://www.amazon.com/Quaker-Popped-Crisps-Variety-Packaging/dp/B0747LBL9X/ref=sr_1_22,"Quaker Rice Crisps, Gluten Free, 3 Flavor, Single Serve, 0.67, Savory Variety Pack, 20.1 Oz,Pack of 30",B0747LBL9X,,,"13,976",4.5 out of 5 stars
pepsico,1,23,False,https://www.amazon.com/Gatorade-Pods-Glacier-Freeze-Zero/dp/B0BGQP2PWY/ref=sr_1_23,Gatorade Gx Pods Glacier Freeze Zero 24ct,B0BGQP2PWY,"$35
99",,858,4.4 out of 5 stars
pepsico,1,24,False,https://www.amazon.com/Gatorade-unisex-adult-Strawberry-4pack/dp/B09SBTNHM8/ref=sr_1_24,"Gatorade Gx Hydration System, Non-Slip Gx Squeeze Bottles Or Gx Sports Drink Concentrate Pods",B09SBTNHM8,"$35
99",,858,4.4 out of 5 stars
pepsico,1,25,False,https://www.amazon.com/Frito-Lay-Party-Variety-Pack-Count/dp/B076H2J9TZ/ref=sr_1_25,"Frito-Lay Variety Pack, Party Mix, 40 Count",B076H2J9TZ,,,"173,497",4.6 out of 5 stars
pepsico,1,26,False,https://www.amazon.com/MTN-DEW-ENERGY-Citicoline-Antioxidants/dp/B0BV17817D/ref=sr_1_26,"MTN DEW ENERGY,Major Melon,0g added sugar,5% juice,Zinc to help support immune function,Citicoline and caffeine for mental boost*,Antioxidants Vitamins A&C,Limited Edition,16oz Cans (Pack of 12)",B0BV17817D,,,"1,553",4.6 out of 5 stars
pepsico,1,27,False,https://www.amazon.com/Gatorade-Thirst-Quencher-Fierce-Variety/dp/B0B9ZY89WW/ref=sr_1_27,"Gatorade Thirst Quencher, Fierce Variety Pack 2.0, 20 Fl Oz (Pack of 12)",B0B9ZY89WW,,,"33,713",4.8 out of 5 stars
pepsico,1,28,False,https://www.amazon.com/PEPSI-PEEPS-Soda-Ounce-Limited/dp/B0BG91JMV9/ref=sr_1_28,"Pepsi Peeps Soda Limited Edition, 7.5 Oz Cans, 10 Pack",B0BG91JMV9,,,440,3.8 out of 5 stars
pepsico,1,29,False,https://www.amazon.com/Gatorade-Gx-Sweat-Patch-Pack/dp/B0BNLZSRNN/ref=sr_1_29,"Gatorade, Gx Sweat Patch, Pack of 2",B0BNLZSRNN,,,18,3.7 out of 5 stars
pepsico,1,30,False,https://www.amazon.com/Frito-Lay-Sabritas%C2%AE-Gamesa%C2%AE-Variety-Florentinas/dp/B0BZWQ92M6/ref=sr_1_30,"Frito-Lay Sabritas® & Gamesa® Sweet & Salty Variety Pack, Ruffles, Doritos, Cheetos, Mamut, Florentinas, (40 Pack)",B0BZWQ92M6,,,,
pepsico,1,31,False,https://www.amazon.com/Gatorade-Original-Quencher-Variety-Bottles/dp/B00HC767P6/ref=sr_1_31,"Gatorade Thirst Quencher Sports Drink, Variety Pack, 20oz Bottles, 12 Pack, Electrolytes for Rehydration",B00HC767P6,,,"33,713",4.8 out of 5 stars
pepsico,1,32,False,https://www.amazon.com/Gatorade-Electrolyte-Beverage-Healthy-Hydration/dp/B09RKXNZ1M/ref=sr_1_32,"Gatorade Fit Electrolyte Beverage, Healthy Real Hydration, Four Flavor Variety Pack, 16.9.Fl oz Bottles (Pack of 12)",B09RKXNZ1M,,,"7,179",4.5 out of 5 stars
pepsico,1,33,False,https://www.amazon.com/Lunch-Variety-Frito-Lay-Cookies-Quaker/dp/B0BBWLR9NN/ref=sr_1_33,"Lunch Box Mix Variety Pack, Frito-Lay Chips, Cookies, and Quaker Chewy Bars, 40 Count",B0BBWLR9NN,,,"97,300",4.6 out of 5 stars
pepsico,1,34,False,https://www.amazon.com/Starry-Sugar-Lemon-Caffeine-Ounce/dp/B0BMM8PST8/ref=sr_1_34,"Starry Zero Sugar Lemon Lime Soda, Caffeine Free, Mini Cans, 7.5 Ounce (Pack of 10)",B0BMM8PST8,,,367,4.2 out of 5 stars
pepsico,1,35,False,https://www.amazon.com/Gatorade-Performance-Leakproof-Great-Athletes/dp/B08R6W7ZXN/ref=sr_1_35,Gatorade Gx Performance Jug,B08R6W7ZXN,"$24
99",$26.99,594,4.6 out of 5 stars
pepsico,1,36,False,https://www.amazon.com/Starbucks-Drink-Strawberry-Coconut-Bottles/dp/B0BWBRXGYT/ref=sr_1_36,"Starbucks Pink Drink, Strawberry Acai with Coconut Milk, 14oz Bottles (12 Pack)",B0BWBRXGYT,"$62
99",,123,4.2 out of 5 stars
pepsico,1,37,False,https://www.amazon.com/Gatorade-Thirst-Quencher-Fruit-Bottles/dp/B000VDZ3IU/ref=sr_1_37,"Gatorade Thirst Quencher Sports Drink, Fruit Punch, 12oz Bottles, 6 Pack, Electrolytes for Rehydration",B000VDZ3IU,,,"2,179",4.8 out of 5 stars
pepsico,1,38,False,https://www.amazon.com/Gatorade-unisex-adult-Strawberry-Raspberry/dp/B09SBWRYMP/ref=sr_1_38,"Gatorade Gx Hydration System, Non-Slip Gx Squeeze Bottles Or Gx Sports Drink Concentrate Pods",B09SBWRYMP,"$35
99",,858,4.4 out of 5 stars
pepsico,1,39,False,https://www.amazon.com/Propel-Strawberry-Flavored-Electrolytes-Vitamins/dp/B002U58PRI/ref=sr_1_39,"Propel, Kiwi Strawberry, Zero Calorie Sports Drinking Water with Electrolytes and Vitamins C&E, 16.9 Fl Oz (Pack of 12) - Packaging May Vary",B002U58PRI,,,"52,374",4.7 out of 5 stars
pepsico,1,40,False,https://www.amazon.com/Zero-Lime-Cucumber-20oz-8pk/dp/B09H3QGYWY/ref=sr_1_40,G Zero Lime Cucumber 20oz 8pk,B09H3QGYWY,,,59,4.5 out of 5 stars
pepsico,1,41,False,https://www.amazon.com/Gatorlyte-Rehydration-Electrolyte-Beverage-Strawberry/dp/B09NQQTZWS/ref=sr_1_41,"Gatorlyte Rapid Rehydration Electrolyte Beverage, Strawberry Kiwi, 20 Fl Oz (Pack of 12)",B09NQQTZWS,,,"3,751",4.6 out of 5 stars
pepsico,1,42,False,https://www.amazon.com/Frito-Lay-Doritos-Cheetos-Variety-Pack/dp/B09J1N4PRN/ref=sr_1_42,"Frito-Lay Snacks Doritos & Cheetos Mix Variety Pack, Tortilla Chips, Cheese Snacks,(18 Pack)",B09J1N4PRN,,,"1,299",4.8 out of 5 stars
pepsico,1,43,False,https://www.amazon.com/Cheetos-Flamin-Cheese-Flavored-Canisters/dp/B0BPN1DK8P/ref=sr_1_43,"Cheetos Minis, Flamin' Hot Cheese Flavored Canisters, (6 Pack)",B0BPN1DK8P,,,"31,584",4.6 out of 5 stars
pepsico,1,44,False,https://www.amazon.com/Frito-Lay-Classic-Mega-Size-Variety/dp/B09VJMJM2B/ref=sr_1_44,"Frito-Lay Classic Mix Mega Size Variety Pack, 42 Ct",B09VJMJM2B,,,13,4.4 out of 5 stars
pepsico,1,45,False,https://www.amazon.com/Gatorade-Hydration-Non-Slip-Squeeze-Bottles/dp/B09NZ9F7WN/ref=sr_1_45,"Gatorade Gx Hydration System, Non-Slip Gx Squeeze Bottles Neon Yellow Plastic, 30 Oz",B09NZ9F7WN,"$19
99",,107,4.7 out of 5 stars
pepsico,1,46,False,https://www.amazon.com/Mountain-Dew-Burst-Pineapple-Flavor/dp/B0C4HM8JK4/ref=sr_1_46,Mountain Dew Maui Burst Pineapple Flavor Soda 12 Pack of 12 oz Cans,B0C4HM8JK4,"$27
25",$29.99,1,5.0 out of 5 stars
pepsico,1,47,False,https://www.amazon.com/Starry-Lemon-Lime-Reg-Mini/dp/B0BCXCB778/ref=sr_1_47,"Starry Lemon-Lime Soda Pop, 7.5oz Mini Cans (6 Pack)",B0BCXCB778,,,,
pepsico,1,48,False,https://www.amazon.com/Pepsi-Diet-Caffeine-Bottles-count/dp/B003I800RY/ref=sr_1_48,"Pepsi Diet Caffeine Free Bottles (8 count, 12 oz each)",B003I800RY,,,9,4.4 out of 5 stars
pepsico,2,1,False,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg2_1,Spicy Nacho Cheese Cups (48 count/3.5 ounce cups),B0045WE30W,"$44
99",,739,4.4 out of 5 stars
pepsico,2,2,False,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg2_1,"Shozxlcci Collapsible Water Bottle, Reusable Silicone Foldable Leak Proof Portable Sports Travel Water Bottles",B0C3S23JKG,"$12
98",,,
pepsico,2,3,False,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg2_1,"bare Baked Crunchy Simply Pineapple Chips, Fruit Snack Pack, Gluten Free, 1.6 Ounce (Pack of 6)",B08825WYH3,"$32
94",,"15,205",4.3 out of 5 stars
pepsico,2,4,False,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg2_1,"Southern Roots Theme Can Cooler, US Made, 12 oz Sleeves for Soda, Beer, Seltzer, Beverages (single) (What Would Waylon and Willie and The Boys Do, Royal Blue w/ White Lettering, Foam) | Sip Hip Hooray",B0B7BHPYL1,"$7
50",,4,5.0 out of 5 stars
pepsico,2,5,False,https://www.amazon.com/Frito-Lay-Smart-Snacks-Smartfood-Variety/dp/B0BKR7FBWM/ref=sr_1_53,"Frito-Lay Smart Snacks with Baked, Smartfood, Rold Gold and Jack Link’s Beef Jerky, 24 Count Variety Pack",B0BKR7FBWM,,,25,4.4 out of 5 stars
pepsico,2,6,False,https://www.amazon.com/Rockstar-Recovery-Energy-Hydration-Carbonated/dp/B08BBDD3Y4/ref=sr_1_54,"Rockstar Recovery Energy + Hydration Non Carbonated Energy Drinks (Lemonade, 4 Cans)",B08BBDD3Y4,,,4,3.2 out of 5 stars
pepsico,2,7,False,https://www.amazon.com/Dew-Major-Melon-12oz-Cans/dp/B08L6HHP5B/ref=sr_1_55,"Mountain Dew Soda, Major Melon, 12oz Cans (12 Pack)",B08L6HHP5B,,,"1,384",4.5 out of 5 stars
pepsico,2,8,False,https://www.amazon.com/Lays-Brand-Regular-Bag-Pack/dp/B01E98FRE2/ref=sr_1_56,"Lay's Brand, Regular, 1 oz Bag (Pack of 100)",B01E98FRE2,,,"28,162",4.6 out of 5 stars
pepsico,2,9,False,https://www.amazon.com/Electrolyte-Strawberry-Specialized-Electrolytes-Artificial/dp/B0BMW7XTPV/ref=sr_1_57,"Gatorlyte Zero Electrolyte Beverage, Strawberry Kiwi, Zero Sugar Hydration, Specialized Blend of 5 Electrolytes, No Artificial Sweeteners or Flavors, 20oz Bottles (12 Pack)",B0BMW7XTPV,,,129,4.4 out of 5 stars
pepsico,2,10,False,https://www.amazon.com/PopCorners-Snacks-Gluten-Flavor-Variety/dp/B09M7SRT85/ref=sr_1_58,"PopCorners Popped Corn Snacks, 3 Flavor Variety Pack, 1oz Bags (20 Pack)",B09M7SRT85,,,"29,007",4.5 out of 5 stars
pepsico,2,11,False,https://www.amazon.com/Yachak-Yerba-Mate-Drink-Blackberry/dp/B098FG3H3B/ref=sr_1_59,"Yachak Yerba Mate Drink, Blackberry, 16 Fl Oz Cans, Pack of 12",B098FG3H3B,,,"1,637",4.6 out of 5 stars
pepsico,2,12,False,https://www.amazon.com/Gatorade-Hydration-Non-Slip-Squeeze-Bottles/dp/B0C1NWSZ6P/ref=sr_1_60,"Gatorade Gx Hydration System, Non-Slip Gx Squeeze Bottles, Marble Black & Gx Hydration System, Non-Slip Gx Squeeze Bottles, Marble Blue",B0C1NWSZ6P,"$39
98",,3,5.0 out of 5 stars
pepsico,2,13,False,https://www.amazon.com/Gatorade-Wide-Mouth-Cool-Blue/dp/B000VDZ3Q2/ref=sr_1_61,"Gatorade Thirst Quencher Cool Blue, 20 Fl Oz Bottles, 8 Pack",B000VDZ3Q2,,,"1,833",4.8 out of 5 stars
pepsico,2,14,False,https://www.amazon.com/Bubly-Bounce-Triple-Berry-12oz/dp/B08NBBF9J6/ref=sr_1_62,"Bubly Bounce Triple Berry 12oz Can, 12 Fl Oz",B08NBBF9J6,,,10,3.8 out of 5 stars
pepsico,2,15,False,https://www.amazon.com/Electrolyte-Specialized-Electrolytes-Artificial-Sweeteners/dp/B0BMWBDRS5/ref=sr_1_63,"Gatorlyte Zero Electrolyte Beverage, Lemon Lime, Zero Sugar Hydration, Specialized Blend of 5 Electrolytes, No Artificial Sweeteners or Flavors, 20oz Bottles (12 Pack)",B0BMWBDRS5,,,129,4.4 out of 5 stars
pepsico,2,16,False,https://www.amazon.com/IZZE-Sparkling-Juice-Blackberry-Count/dp/B0014WYXYW/ref=sr_1_64,"Izze Sparkling Juice, Blackberry, 8.4 Fl Oz (24 Count)",B0014WYXYW,,,"18,527",4.7 out of 5 stars
pepsico,2,17,False,https://www.amazon.com/Rockstar-Recovery-Energy-Hydration-Carbonated/dp/B08BB3S1WF/ref=sr_1_65,"Rockstar Recovery Energy + Hydration Non Carbonated Energy Drinks (Orange, 4 Cans)",B08BB3S1WF,,,4,3.2 out of 5 stars
pepsico,2,18,False,https://www.amazon.com/Frito-Lay-Combo-Links-Count-Variety/dp/B0BKR5KDZN/ref=sr_1_66,"Frito-Lay Combo Mix with Jack Link’s, 24 Count Variety Pack",B0BKR5KDZN,,,30,4.5 out of 5 stars
pepsico,2,19,False,https://www.amazon.com/Doritos-Jalapeno-Nacho-Cheese-Variety/dp/B09NZ751SJ/ref=sr_1_67,"Doritos Spicy Nacho Flavored Dip and Cool Ranch Jalapeno Flavored Dip Variety Pack, 10oz (4 Pack)",B09NZ751SJ,,,80,4.1 out of 5 stars
pepsico,2,20,False,https://www.amazon.com/Gatorade-Hydration-Non-Slip-Squeeze-Bottles/dp/B09NZGZQ85/ref=sr_1_68,"Gatorade Gx Hydration System, Non-Slip Gx Squeeze Bottles Neon Blue, 30 Oz",B09NZGZQ85,,,253,4.5 out of 5 stars
pepsico,2,21,False,https://www.amazon.com/Starry-Lemon-Lime-Zero-Mini/dp/B0BCXCJBPS/ref=sr_1_69,"Starry Lemon Lime Mini, 7.5 Fl Oz Cans, 10 Pack",B0BCXCJBPS,,,46,4.5 out of 5 stars
pepsico,2,22,False,https://www.amazon.com/Gatorade-Calorie-Fruit-Punch-Pack/dp/B001A5V7GU/ref=sr_1_70,"Gatorade G2 Thirst Quencher, Fruit Punch, 20 Fl Oz Bottles, 8 Pack",B001A5V7GU,,,"2,074",4.7 out of 5 stars
pepsico,2,23,False,https://www.amazon.com/bubly-Sparkling-Citrus-Variety-calories/dp/B0BRQXZ3PJ/ref=sr_1_71,"bubly Sparkling Water, Citrus Variety Pack, 12oz Cans (18 Pack), zero calories & zero sugar",B0BRQXZ3PJ,,,"12,471",4.5 out of 5 stars
pepsico,2,24,False,https://www.amazon.com/Mountain-Energy-Drink-Pomegranate-Burst/dp/B08Z2761QQ/ref=sr_1_72,"Mountain Dew Rise Energy Drink, Pomegranate Blue Burst, 16 ounce (Pack of 12)",B08Z2761QQ,,,5,5.0 out of 5 stars
pepsico,2,25,False,https://www.amazon.com/Gatorade-Electrolyte-Hydration-Blackberry-Raspberry/dp/B0BMW7S8L5/ref=sr_1_73,"Gatorade Fit Electrolyte Beverage, Healthy Real Hydration, Blackberry Raspberry, 16.9.oz Bottles (12 Pack)",B0BMW7S8L5,,,"7,179",4.5 out of 5 stars
pepsico,2,26,False,https://www.amazon.com/Gatorlyte-Rehydration-Electrolyte-Beverage-Bottles/dp/B0BMWD25XK/ref=sr_1_74,"Gatorlyte Rapid Rehydration Electrolyte Beverage, Mixed Berry, 20oz Bottles (12 Pack)",B0BMWD25XK,,,"3,751",4.6 out of 5 stars
pepsico,2,27,False,https://www.amazon.com/Gatorlyte-Rehydration-Electrolyte-Beverage-Cucumber/dp/B0BMWBCZLM/ref=sr_1_75,"Gatorlyte Rapid Rehydration Electrolyte Beverage, Lime Cucumber, 20oz Bottles (12 Pack)",B0BMWBCZLM,,,"3,751",4.6 out of 5 stars
pepsico,2,28,False,https://www.amazon.com/Pearl-Milling-Company-Flavor-Variety/dp/B0BSLX4YHS/ref=sr_1_76,Pearl Milling Company Cups 3 Flavor Variety Pack,B0BSLX4YHS,,,"3,565",4.5 out of 5 stars
pepsico,2,29,False,https://www.amazon.com/Pepsi-Nitro-Vanilla-Variety-13-65oz/dp/B09QQRF45G/ref=sr_1_77,"Pepsi Nitro, Draft Cola & Vanilla Draft Cola Variety Pack, 13.65oz Cans (12 Pack)",B09QQRF45G,,,"38,279",4.6 out of 5 stars
pepsico,2,30,False,https://www.amazon.com/Tropicana-Juice-Apple-Bottle-Carton/dp/B015EY3C06/ref=sr_1_78,"Tropicana 57178 100% Juice, Apple, 10oz Bottle, 24/Carton",B015EY3C06,"$58
87",,77,4.5 out of 5 stars
pepsico,2,31,False,https://www.amazon.com/Rockstar-Energy-Strawberry-Caffeine-Taurine/dp/B0BMM7G1KS/ref=sr_1_79,"Rockstar Pure Zero Energy Drink, Strawberry Peach, 0 Sugar, with Caffeine and Taurine, 16oz Cans (12 Pack)",B0BMM7G1KS,,,55,4.4 out of 5 stars
pepsico,2,32,False,https://www.amazon.com/Gatorade-Powder-Lemon-0-10oz-Packets/dp/B09NS1289N/ref=sr_1_80,"Gatorade G Zero Powder, Lemon Lime, 0.10oz Packets, 10 Count (Pack of 12)",B09NS1289N,,,"9,185",4.7 out of 5 stars
pepsico,2,33,False,https://www.amazon.com/Starry-Lemon-Lime-12oz-24pk/dp/B0BCXC698M/ref=sr_1_81,"Starry Lemon Lime, Flavored Soda, 12 Fl Oz Cans, 24 Pack",B0BCXC698M,,,24,4.2 out of 5 stars
pepsico,2,34,False,https://www.amazon.com/16-Pack-Mountain-Kickstart-Fruit/dp/B00EZBA3Z2/ref=sr_1_82,Mountain Dew Kickstart - Fruit Punch - 16fl oz (Pack of 16),B00EZBA3Z2,,,3,3.9 out of 5 stars
pepsico,2,35,False,https://www.amazon.com/Frito-Lay-Sabritas-Variety-Pack-40/dp/B09S86F555/ref=sr_1_83,"Frito Lay Sabritas Variety Pack, (40 Pack)",B09S86F555,,,"173,497",4.6 out of 5 stars
pepsico,2,36,False,https://www.amazon.com/Tostitos-Reduced-Crispy-Rounds-Tortilla/dp/B06Y2CQ254/ref=sr_1_84,"Tostitos Reduced Fat Crispy Rounds Tortilla Chips, 104 Count",B06Y2CQ254,,,"30,592",4.5 out of 5 stars
pepsico,2,37,False,https://www.amazon.com/Sparkling-Juice-Flavor-Sunset-Variety/dp/B07FNCXSTL/ref=sr_1_85,"Izze Sparkling Juice, 4 Flavor Sunset Variety Pack, 8.4 Fl Oz (Pack of 24)",B07FNCXSTL,,,"36,298",4.7 out of 5 stars
pepsico,2,38,False,https://www.amazon.com/Gatorade-Thirst-Quencher-Variety-Bottles/dp/B0BS1Q8VG2/ref=sr_1_86,"Gatorade Zero Thirst Quencher, 3 Flavor Variety Pack, New for 2023, 12 Fl Oz Bottles, (24 Pack)",B0BS1Q8VG2,,,"25,384",4.8 out of 5 stars
pepsico,2,39,False,https://www.amazon.com/Tostitos-Fiesta-Ranch-Topper-9oz/dp/B0BGJPJ5F3/ref=sr_1_87,"Tostitos Fiesta Ranch Topper, 9oz",B0BGJPJ5F3,,,,
pepsico,2,40,False,https://www.amazon.com/bubly-Lemon-Sorbet-12oz-8pk/dp/B0BG9128VN/ref=sr_1_88,"bubly Sparkling Water, Lemon Sorbet, 12oz Cans (8 Pack)",B0BG9128VN,,,3,3.2 out of 5 stars
pepsico,2,41,False,https://www.amazon.com/Off-Eaten-Path-Jalapeno-Flavored/dp/B0BYG7WXKY/ref=sr_1_89,"Off The Eaten Path Rice & Veggie Crisps Jalapeno Flavored, 1.25 Ounce (Pack of 16)",B0BYG7WXKY,,,"6,125",4.6 out of 5 stars
pepsico,2,42,False,https://www.amazon.com/Baked-Tostitos-Scoops-Tortilla-Chips/dp/B06Y2D66TT/ref=sr_1_90,Baked Tostitos Oven Baked Scoops Tortilla Chips 0.87 Ounce (Pack of 72),B06Y2D66TT,,,"1,108",4.6 out of 5 stars
pepsico,2,43,False,https://www.amazon.com/Taiwanese-Bundle-2-Pack-Thick-Chips/dp/B0979MZVGX/ref=sr_1_91,Taiwanese Chip Bundle 2-Pack (2 Kobe Beef Thick Cut Chips),B0979MZVGX,"$14
50",$19.95,6,3.3 out of 5 stars
pepsico,2,44,False,https://www.amazon.com/Pure-Leaf-Subtly-Sweet-Bottles/dp/B09QQQHP2P/ref=sr_1_92,"Pure Leaf Iced Tea, Subtly Sweet Peach, Lower Sugar, 18.5 Fl Oz (Pack of 12)",B09QQQHP2P,,,457,4.4 out of 5 stars
pepsico,2,45,False,https://www.amazon.com/Cheetos-Flamin-Hot-Puffs-Ounce/dp/B01M27ZOYR/ref=sr_1_93,"Cheetos, Flamin' Hot Puffs, 3 Ounce",B01M27ZOYR,,,16,3.9 out of 5 stars
pepsico,2,46,False,https://www.amazon.com/Rockstar-Caffeine-Electrolytes-Recovery-Pineapple/dp/B0B2X9XTQV/ref=sr_1_94,Rockstar Recovery Pineapple Coconut 16oz 12pk,B0B2X9XTQV,,,208,4.3 out of 5 stars
pepsico,2,47,False,https://www.amazon.com/Red-Bull-Energy-Drink-Cans/dp/B001E14118/ref=sr_1_95,"Red Bull Energy Drink, 8.4 Fl Oz (4 Pack)",B001E14118,,,"8,563",4.8 out of 5 stars
